time;averagePm10
"2019-12-06 23:00:00";32.384097222222
"2019-12-07 23:00:00";10.276666666667
"2019-12-08 23:00:00";22.232592077832
"2019-12-09 23:00:00";27.513898540653
"2019-12-10 23:00:00";37.52466990966
"2019-12-11 23:00:00";85.570347222222
"2019-12-12 23:00:00";41.899861014593
"2019-12-13 23:00:00";11.221403752606
"2019-12-14 23:00:00";8.6626824183461
"2019-12-15 23:00:00";39.385892981237
"2019-12-16 23:00:00";117.94120917304
"2019-12-17 23:00:00";97.759138290479
"2019-12-18 23:00:00";86.236458333333
"2019-12-19 23:00:00";37.876650451703
"2019-12-20 23:00:00";15.637387074357
"2019-12-21 23:00:00";27.386875
"2019-12-22 23:00:00";31.053648366922
"2019-12-23 23:00:00";15.839541348158
"2019-12-24 23:00:00";34.593537178596
"2019-12-25 23:00:00";16.992842251564
"2019-12-26 23:00:00";14.459068797776
"2019-12-27 23:00:00";8.0924305555556
"2019-12-28 23:00:00";13.466527777778
"2019-12-29 23:00:00";41.177970813065
"2019-12-30 23:00:00";19.98637943016
"2019-12-31 23:00:00";21.263888888889
"2020-01-01 23:00:00";67.252675469076
"2020-01-02 23:00:00";111.94704656011
"2020-01-03 23:00:00";11.14788047255
"2020-01-04 23:00:00";13.404100069493
"2020-01-05 23:00:00";56.568033356498
"2020-01-06 23:00:00";62.2340514246
"2020-01-07 23:00:00";50.076997915219
"2020-01-08 23:00:00";43.253717859625
"2020-01-09 23:00:00";62.628492008339
"2020-01-10 23:00:00";25.535902777778
"2020-01-11 23:00:00";26.596875
"2020-01-12 23:00:00";37.126268241835
"2020-01-13 23:00:00";103.110625
"2020-01-14 23:00:00";86.462152777778
"2020-01-15 23:00:00";97.761779013204
"2020-01-16 23:00:00";86.812925642807
"2020-01-17 23:00:00";78.391660875608
"2020-01-18 23:00:00";54.553161917999
"2020-01-19 23:00:00";32.754097222222
"2020-01-20 23:00:00";33.077136900625
"2020-01-21 23:00:00";37.759791666667
"2020-01-22 23:00:00";35.341973592773
"2020-01-23 23:00:00";85.335232800556
"2020-01-24 23:00:00";54.491660875608
"2020-01-25 23:00:00";69.972430555556
"2020-01-26 23:00:00";95.1025
"2020-01-27 23:00:00";90.911257817929
"2020-01-28 23:00:00";9.6163307852675
"2020-01-29 23:00:00";11.713759555247
"2020-01-30 23:00:00";14.697916666667
"2020-01-31 23:00:00";9.3908269631689
"2020-02-01 23:00:00";5.2383599722029
"2020-02-02 23:00:00";13.080681028492
"2020-02-03 23:00:00";8.0281445448228
"2020-02-04 23:00:00";8.5102849200834
"2020-02-05 23:00:00";36.768102849201
"2020-02-06 23:00:00";18.889444444444
"2020-02-07 23:00:00";50.456011118833
"2020-02-08 23:00:00";89.508408617095
"2020-02-09 23:00:00";12.080472550382
"2020-02-10 23:00:00";4.2536805555556
"2020-02-11 23:00:00";4.9081944444444
"2020-02-12 23:00:00";12.290618485059
"2020-02-13 23:00:00";19.993472222222
"2020-02-14 23:00:00";31.63625
"2020-02-15 23:00:00";51.22
"2020-02-16 23:00:00";29.558680555556
"2020-02-17 23:00:00";14.153439888812
"2020-02-18 23:00:00";11.654482279361
"2020-02-19 23:00:00";24.924669909659
"2020-02-23 23:00:00";9.9097222222222
"2020-02-26 23:00:00";18.232175121612
"2020-02-27 23:00:00";32.831341209173
"2020-02-28 23:00:00";16.318971507992
"2020-02-29 23:00:00";14.951146629604
"2020-03-01 23:00:00";22.726597222222
"2020-03-02 23:00:00";20.01220362622
"2020-03-03 23:00:00";21.495435092725
"2020-03-04 23:00:00";55.894371091035
"2020-03-05 23:00:00";28.899166087561
"2020-03-06 23:00:00";17.979291174427
"2020-03-07 23:00:00";34.190416666667
"2020-03-08 23:00:00";67.508035714286
"2020-03-10 23:00:00";9.1835180055402
"2020-03-11 23:00:00";12.593537178596
"2020-03-12 23:00:00";7.1960416666667
"2020-03-13 23:00:00";10.612161223072
"2020-03-14 23:00:00";20.078263888889
"2020-03-15 23:00:00";29.55830437804
"2020-03-16 23:00:00";42.966296038916
"2020-03-17 23:00:00";68.197986111111
"2020-03-18 23:00:00";65.828472222222
"2020-03-19 23:00:00";33.652953439889
"2020-03-20 23:00:00";9.5633078526755
"2020-03-21 23:00:00";8.4774148714385
"2020-03-22 23:00:00";13.993125
"2020-03-23 23:00:00";13.800277970813
"2020-03-24 23:00:00";16.25128561501
"2020-03-25 23:00:00";24.369097222222
"2020-03-26 23:00:00";30.922932592078
"2020-03-27 23:00:00";51.374444444444
"2020-03-28 23:00:00";76.762826086956
"2020-03-29 22:00:00";8.3918693537179
"2020-03-30 22:00:00";46.676441973593
"2020-03-31 22:00:00";52.786448922863
"2020-04-01 22:00:00";49.710763888889
"2020-04-02 22:00:00";30.453125
"2020-04-03 22:00:00";32.383402777778
"2020-04-04 22:00:00";30.731827658096
"2020-04-05 22:00:00";23.801528839472
"2020-04-06 22:00:00";34.721875
"2020-04-07 22:00:00";36.962986111111
"2020-04-08 22:00:00";37.492152777778
"2020-04-09 22:00:00";10.71403752606
"2020-04-10 22:00:00";27.061458333333
"2020-04-11 22:00:00";15.986944444444
"2020-04-12 22:00:00";18.835208333333
"2020-04-13 22:00:00";5.841000694927
"2020-04-14 22:00:00";14.950138888889
"2020-04-15 22:00:00";14.806944444444
"2020-04-16 22:00:00";17.194788047255
"2020-04-17 22:00:00";9.4225851285615
"2020-04-18 22:00:00";7.3181375955525
"2020-04-19 22:00:00";9.4176511466296
"2020-04-20 22:00:00";16.818624044475
"2020-04-21 22:00:00";15.236761640028
"2020-04-22 22:00:00";19.219388464211
"2020-04-23 22:00:00";24.243263888889
"2020-04-24 22:00:00";15.4175
"2020-04-25 22:00:00";9.7759027777778
"2020-04-26 22:00:00";20.733773453787
"2020-04-27 22:00:00";18.087083333333
"2020-04-28 22:00:00";20.528561501042
"2020-04-29 22:00:00";27.128422515636
"2020-04-30 22:00:00";19.652569444444
"2020-05-01 22:00:00";13.782904794997
"2020-05-02 22:00:00";13.839236111111
"2020-05-03 22:00:00";23.25892981237
"2020-05-04 22:00:00";14.456428075052
"2020-05-05 22:00:00";20.068958333333
"2020-05-06 22:00:00";13.199305555556
"2020-05-07 22:00:00";25.552222222222
"2020-05-08 22:00:00";18.968611111111
"2020-05-09 22:00:00";17.965845070423
"2020-05-10 22:00:00";10.661153578874
"2020-05-11 22:00:00";5.1366921473245
"2020-05-12 22:00:00";13.810145934677
"2020-05-13 22:00:00";9.7271021542738
"2020-05-14 22:00:00";25.170048644892
"2020-05-15 22:00:00";23.517720639333
"2020-05-16 22:00:00";23.535347222222
"2020-05-17 22:00:00";16.466643502432
"2020-05-18 22:00:00";16.583263888889
"2020-05-19 22:00:00";4.1820708825573
"2020-05-20 22:00:00";4.5060458651842
"2020-05-21 22:00:00";6.7100694444444
"2020-05-22 22:00:00";10.999444058374
"2020-05-23 22:00:00";5.7468380820014
"2020-05-24 22:00:00";6.9127171646977
"2020-05-25 22:00:00";6.5534722222222
"2020-05-26 22:00:00";11.654930555556
"2020-05-27 22:00:00";14.598402777778
"2020-05-28 22:00:00";5.6868055555556
"2020-05-29 22:00:00";6.7897845726199
"2020-05-30 22:00:00";6.0936761640028
"2020-05-31 22:00:00";10.756845031272
"2020-06-01 22:00:00";5.9628214037526
"2020-06-02 22:00:00";9.6687977762335
"2020-06-03 22:00:00";12.041543513957
"2020-06-04 22:00:00";4.9299773755656
"2020-06-05 22:00:00";3.6064583333333
"2020-06-06 22:00:00";9.8863099374566
"2020-06-07 22:00:00";13.183391243919
"2020-06-08 22:00:00";12.646282140375
"2020-06-09 22:00:00";18.003544127867
"2020-06-10 22:00:00";17.436970118138
"2020-06-11 22:00:00";15.525555555556
"2020-06-12 22:00:00";14.750243224461
"2020-06-13 22:00:00";7.7277275886032
"2020-06-14 22:00:00";7.1018055555555
"2020-06-15 22:00:00";10.242847222222
"2020-06-16 22:00:00";15.619722222222
"2020-06-17 22:00:00";19.120972222222
"2020-06-18 22:00:00";16.347533009034
"2020-06-19 22:00:00";9.1039583333333
"2020-06-20 22:00:00";9.8755555555556
"2020-06-21 22:00:00";10.39875
"2020-06-22 22:00:00";5.7497567755386
"2020-06-23 22:00:00";12.50701876303
"2020-06-24 22:00:00";14.080125086866
"2020-06-25 22:00:00";12.943641417651
"2020-06-27 22:00:00";10.478109798471
"2020-06-28 22:00:00";11.950156739812
"2020-06-29 22:00:00";5.5200338123415
"2020-06-30 22:00:00";6.4333910034602
"2020-07-01 22:00:00";7.4126476719944
"2020-07-02 22:00:00";11.832986111111
"2020-07-03 22:00:00";10.839263377345
"2020-07-04 22:00:00";11.259375
"2020-07-05 22:00:00";6.2477083333333
"2020-07-06 22:00:00";3.5260416666667
"2020-07-07 22:00:00";5.9276388888889
"2020-07-08 22:00:00";9.6370833333333
"2020-07-09 22:00:00";9.6494444444445
"2020-07-10 22:00:00";5.514107018763
"2020-07-11 22:00:00";4.4847916666667
"2020-07-12 22:00:00";6.181875
"2020-07-13 22:00:00";5.8534494773519
"2020-07-14 22:00:00";8.7560194850383
"2020-07-15 22:00:00";10.832453092425
"2020-07-16 22:00:00";12.893954134816
"2020-07-17 22:00:00";12.767916666667
"2020-07-18 22:00:00";10.604239054899
"2020-07-19 22:00:00";8.9258333333333
"2020-07-20 22:00:00";14.902986111111
"2020-07-21 22:00:00";10.636483669215
"2020-07-22 22:00:00";9.3420466058764
"2020-07-23 22:00:00";10.533823529412
"2020-07-24 22:00:00";12.352152777778
"2020-07-25 22:00:00";10.329534398888
"2020-07-26 22:00:00";10.571716469771
"2020-07-27 22:00:00";11.000625
"2020-07-28 22:00:00";11.150938151494
"2020-07-29 22:00:00";14.022569444444
"2020-07-30 22:00:00";10.109589993051
"2020-07-31 22:00:00";7.3639332870049
"2020-08-01 22:00:00";9.850625
"2020-08-02 22:00:00";11.875121612231
"2020-08-03 22:00:00";18.923766504517
"2020-08-04 22:00:00";7.2578472222222
"2020-08-05 22:00:00";11.790548992356
"2020-08-06 22:00:00";20.184364141765
"2020-08-07 22:00:00";24.212291666667
"2020-08-08 22:00:00";18.9475
"2020-08-09 22:00:00";11.233634468381
"2020-08-10 22:00:00";10.05552466991
"2020-08-11 22:00:00";8.9414583333333
"2020-08-12 22:00:00";9.0358582348853
"2020-08-13 22:00:00";11.391869353718
"2020-08-14 22:00:00";10.587421820709
"2020-08-15 22:00:00";7.2273106323836
"2020-08-16 22:00:00";10.665416666667
"2020-08-17 22:00:00";11.471805555556
"2020-08-18 22:00:00";20.446143154969
"2020-08-19 22:00:00";20.561362056984
"2020-08-20 22:00:00";15.058888888889
"2020-08-21 22:00:00";13.891458333333
"2020-08-22 22:00:00";6.6733148019458
"2020-08-23 22:00:00";7.9308547602502
"2020-08-24 22:00:00";8.9699305555556
"2020-08-25 22:00:00";6.8819318971508
"2020-08-26 22:00:00";2.3833912439194
"2020-08-27 22:00:00";5.9661099512874
"2020-08-28 22:00:00";9.2942321056289
"2020-08-29 22:00:00";10.559624739402
"2020-08-30 22:00:00";3.066851980542
"2020-08-31 22:00:00";5.8092361111111
"2020-09-01 22:00:00";4.1057638888889
"2020-09-02 22:00:00";9.8188888888889
"2020-09-03 22:00:00";10.317829457364
"2020-09-04 22:00:00";9.5257817929117
"2020-09-05 22:00:00";8.3782638888889
"2020-09-06 22:00:00";11.363819444444
"2020-09-07 22:00:00";12.494535519126
"2020-09-08 22:00:00";14.570325900515
"2020-09-09 22:00:00";12.695028409091
"2020-09-10 22:00:00";9.9700694444444
"2020-09-11 22:00:00";13.937638888889
"2020-09-12 22:00:00";19.648227936067
"2020-09-13 22:00:00";18.462612925643
"2020-09-14 22:00:00";20.547083333333
"2020-09-15 22:00:00";22.881527777778
"2020-09-16 22:00:00";17.147185545518
"2020-09-17 22:00:00";3.9656706045865
"2020-09-18 22:00:00";11.10875
"2020-09-19 22:00:00";15.810138888889
"2020-09-20 22:00:00";12.732592077832
"2020-09-21 22:00:00";18.657748436414
"2020-09-22 22:00:00";21.26625
"2020-09-23 22:00:00";21.220291869354
"2020-09-24 22:00:00";17.032661570535
"2020-09-25 22:00:00";4.950660180681
"2020-09-26 22:00:00";3.1961779013204
"2020-09-27 22:00:00";8.6042361111111
"2020-09-28 22:00:00";16.901513944223
"2020-09-29 22:00:00";19.482165605096
"2020-09-30 22:00:00";8.7300903405142
"2020-10-01 22:00:00";15.59979152189
"2020-10-02 22:00:00";12.961388888889
"2020-10-03 22:00:00";4.7524669909659
"2020-10-04 22:00:00";5.4064628214037
"2020-10-05 22:00:00";6.3192494788047
"2020-10-06 22:00:00";13.638220986796
"2020-10-07 22:00:00";20.933703961084
"2020-10-08 22:00:00";21.64875
"2020-10-09 22:00:00";21.525990271022
"2020-10-10 22:00:00";12.35872133426
"2020-10-11 22:00:00";7.6444444444444
"2020-10-12 22:00:00";5.994375
"2020-10-13 22:00:00";2.6046560111188
"2020-10-14 22:00:00";8.8348158443364
"2020-10-15 22:00:00";14.675608061154
"2020-10-16 22:00:00";5.7770674079222
"2020-10-17 22:00:00";9.6211111111111
"2020-10-18 22:00:00";12.318333333333
"2020-10-19 22:00:00";19.938637943016
"2020-10-20 22:00:00";26.066388888889
"2020-10-21 22:00:00";34.162638888889
"2020-10-22 22:00:00";40.126198749131
"2020-10-23 22:00:00";32.257956914524
"2020-10-24 22:00:00";30.8072
"2020-10-25 23:00:00";16.432592077832
"2020-10-26 23:00:00";16.373592772759
"2020-10-27 23:00:00";32.952814454482
"2020-10-28 23:00:00";22.429375
"2020-10-29 23:00:00";9.4722724113968
"2020-10-30 23:00:00";12.184433634468
"2020-10-31 23:00:00";31.947394023628
"2020-11-01 23:00:00";39.274287699792
"2020-11-02 23:00:00";21.666226546213
"2020-11-03 23:00:00";11.742599027102
"2020-11-04 23:00:00";19.061223071578
"2020-11-05 23:00:00";29.520208333333
"2020-11-06 23:00:00";40.755941626129
"2020-11-07 23:00:00";38.088047255038
"2020-11-08 23:00:00";42.268402777778
"2020-11-09 23:00:00";17.203057678944
"2020-11-10 23:00:00";22.977206393329
"2020-11-11 23:00:00";22.716678248784
"2020-11-12 23:00:00";22.043780403058
"2020-11-13 23:00:00";38.555802640723
"2020-11-14 23:00:00";56.414940931202
"2020-11-15 23:00:00";28.423055555556
"2020-11-16 23:00:00";31.39680333565
"2020-11-17 23:00:00";33.522307157748
"2020-11-18 23:00:00";35.665208333333
"2020-11-19 23:00:00";14.901111883252
"2020-11-20 23:00:00";41.213125
"2020-11-21 23:00:00";39.00041695622
"2020-11-22 23:00:00";28.447222222222
"2020-11-23 23:00:00";33.747810979847
"2020-11-24 23:00:00";76.310833333333
"2020-11-25 23:00:00";52.912995135511
"2020-11-26 23:00:00";43.186935371786
"2020-11-27 23:00:00";31.645031271716
"2020-11-28 23:00:00";25.518541666667
"2020-11-29 23:00:00";42.539263377345
"2020-11-30 23:00:00";38.015079916609
"2020-12-01 23:00:00";45.392216817234
"2020-12-02 23:00:00";61.930972222222
"2020-12-03 23:00:00";23.812925642808
"2020-12-04 23:00:00";18.671785962474
"2020-12-05 23:00:00";17.556775538568
"2020-12-06 23:00:00";14.743224461432
"2020-12-07 23:00:00";20.821111111111
"2020-12-08 23:00:00";21.749791666667
"2020-12-09 23:00:00";19.625347222222
"2020-12-10 23:00:00";40.457123002085
"2020-12-11 23:00:00";28.425990271022
"2020-12-12 23:00:00";25.421527777778
"2020-12-13 23:00:00";25.993254520167
"2020-12-14 23:00:00";50.78999305073
"2020-12-15 23:00:00";89.214583333333
"2020-12-16 23:00:00";87.268611111111
"2020-12-17 23:00:00";54.216886726894
"2020-12-18 23:00:00";50.483947185546
"2020-12-19 23:00:00";49.212222222222
"2020-12-20 23:00:00";67.257638888889
"2020-12-21 23:00:00";70.877569444445
"2020-12-22 23:00:00";25.937943015983
"2020-12-23 23:00:00";20.859763724809
"2020-12-24 23:00:00";9.2221681723419
"2020-12-25 23:00:00";18.79979152189
"2020-12-26 23:00:00";25.334593837535
"2020-12-27 23:00:00";6.5040972222222
"2020-12-28 23:00:00";3.534375
"2020-12-29 23:00:00";34.284294649062
"2020-12-30 23:00:00";42.615635858235
"2020-12-31 23:00:00";42.872897845726
"2021-01-01 23:00:00";57.556706045865
"2021-01-02 23:00:00";56.482986111111
"2021-01-03 23:00:00";58.321805555556
"2021-01-04 23:00:00";22.342946490618
"2021-01-05 23:00:00";39.004030576789
"2021-01-06 23:00:00";40.182986111111
"2021-01-07 23:00:00";27.508125
"2021-01-08 23:00:00";34.351563585823
"2021-01-09 23:00:00";51.381584433634
"2021-01-10 23:00:00";76.062473940236
"2021-01-11 23:00:00";77.805694444444
"2021-01-12 23:00:00";16.123055555556
"2021-01-13 23:00:00";19.364280750521
"2021-01-14 23:00:00";14.569448584203
"2021-01-15 23:00:00";15.221428571429
"2021-01-16 23:00:00";24.829583333333
"2021-01-17 23:00:00";59.985208333333
"2021-01-18 23:00:00";41.385277777778
"2021-01-19 23:00:00";17.046004169562
"2021-01-20 23:00:00";48.46191799861
"2021-01-21 23:00:00";30.385615010424
"2021-01-22 23:00:00";13.368402777778
"2021-01-23 23:00:00";19.503961084086
"2021-01-24 23:00:00";11.977638888889
"2021-01-25 23:00:00";18.311049339819
"2021-01-26 23:00:00";18.360486111111
"2021-01-27 23:00:00";38.430833333333
"2021-01-28 23:00:00";17.748992355803
"2021-01-29 23:00:00";33.012777777778
"2021-01-30 23:00:00";25.587352328006
"2021-01-31 23:00:00";70.065948575399
"2021-02-01 23:00:00";77.500625
"2021-02-02 23:00:00";43.942430555556
"2021-02-03 23:00:00";13.505559416261
"2021-02-04 23:00:00";33.405837387074
"2021-02-05 23:00:00";25.613273106324
"2021-02-06 23:00:00";27.969075747047
"2021-02-07 23:00:00";30.859485753996
"2021-02-08 23:00:00";82.509236111111
"2021-02-09 23:00:00";77.325069444444
"2021-02-10 23:00:00";27.315625
"2021-02-11 23:00:00";20.127102154274
"2021-02-12 23:00:00";41.72446143155
"2021-02-13 23:00:00";20.765601111883
"2021-02-14 23:00:00";46.283541666667
"2021-02-15 23:00:00";94.329117442669
"2021-02-16 23:00:00";53.353509381515
"2021-02-17 23:00:00";47.223974982627
"2021-02-18 23:00:00";71.857909407666
"2021-02-19 23:00:00";76.454930555556
"2021-02-20 23:00:00";67.959416261293
"2021-02-21 23:00:00";63.074652777778
"2021-02-22 23:00:00";64.310555555556
"2021-02-23 23:00:00";75.887143849896
"2021-02-24 23:00:00";81.045239749826
"2021-02-25 23:00:00";44.157748436414
"2021-02-26 23:00:00";13.856180555556
"2021-02-27 23:00:00";17.636875
"2021-02-28 23:00:00";18.977414871439
"2021-03-01 23:00:00";39.991736111111
"2021-03-02 23:00:00";56.642738012509
"2021-03-03 23:00:00";38.681458333333
"2021-03-04 23:00:00";19.905976372481
"2021-03-05 23:00:00";29.519791666667
"2021-03-06 23:00:00";23.549061848506
"2021-03-07 23:00:00";24.942738012509
"2021-03-08 23:00:00";39.560138888889
"2021-03-09 23:00:00";37.581527777778
"2021-03-10 23:00:00";38.325573314802
"2021-03-11 23:00:00";9.1947185545518
"2021-03-12 23:00:00";14.331805555556
"2021-03-13 23:00:00";5.3792216817234
"2021-03-14 23:00:00";29.589645587213
"2021-03-15 23:00:00";55.083402777778
"2021-03-16 23:00:00";15.577970813065
"2021-03-17 23:00:00";13.456706045865
"2021-03-18 23:00:00";42.169236111111
"2021-03-19 23:00:00";11.678055555556
"2021-03-20 23:00:00";22.524947880473
"2021-03-21 23:00:00";10.136970118138
"2021-03-22 23:00:00";25.440097289785
"2021-03-23 23:00:00";23.664141765115
"2021-03-24 23:00:00";50.019944405837
"2021-03-25 23:00:00";73.570743571925
"2021-03-26 23:00:00";35.134954829743
"2021-03-27 23:00:00";10.116243654822
"2021-03-28 22:00:00";34.55872133426
"2021-03-29 22:00:00";33.172986111111
"2021-03-30 22:00:00";41.678125
"2021-03-31 22:00:00";26.036692147324
"2021-04-01 22:00:00";13.855694444444
"2021-04-02 22:00:00";21.727102154274
"2021-04-03 22:00:00";10.235093815149
"2021-04-04 22:00:00";14.059555246699
"2021-04-05 22:00:00";8.1360416666667
"2021-04-06 22:00:00";16.066921473245
"2021-04-07 22:00:00";10.859166666667
"2021-04-08 22:00:00";13.766921473245
"2021-04-09 22:00:00";15.996733842946
"2021-04-10 22:00:00";18.111466296039
"2021-04-11 22:00:00";13.857956914524
"2021-04-12 22:00:00";7.2799861014593
"2021-04-13 22:00:00";11.268450312717
"2021-04-14 22:00:00";6.9243224461431
"2021-04-15 22:00:00";8.0298611111111
"2021-04-16 22:00:00";14.898055555556
"2021-04-17 22:00:00";19.09979152189
"2021-04-18 22:00:00";32.029534398888
"2021-04-19 22:00:00";19.942529534399
"2021-04-20 22:00:00";23.885664578984
"2021-04-21 22:00:00";15.306462821404
"2021-04-22 22:00:00";8.860319666435
"2021-04-23 22:00:00";12.824322446143
"2021-04-24 22:00:00";10.981862404448
"2021-04-25 22:00:00";11.720946416145
"2021-04-26 22:00:00";13.948992355803
"2021-04-27 22:00:00";17.065392633773
"2021-04-28 22:00:00";16.42744961779
"2021-04-29 22:00:00";10.646699096595
"2021-04-30 22:00:00";23.282904794997
"2021-05-01 22:00:00";14.810145934677
"2021-05-02 22:00:00";4.4240972222222
"2021-05-03 22:00:00";11.743224461432
"2021-05-04 22:00:00";4.0689583333333
"2021-05-05 22:00:00";1.864375
"2021-05-06 22:00:00";2.4508333333333
"2021-05-07 22:00:00";4.2267546907575
"2021-05-08 22:00:00";14.246375739645
"2021-05-09 22:00:00";7.0404447533009
"2021-05-10 22:00:00";9.9337039610841
"2021-05-11 22:00:00";9.5211952744962
"2021-05-12 22:00:00";10.242182070883
"2021-05-13 22:00:00";10.081597222222
"2021-05-14 22:00:00";6.26125
"2021-05-15 22:00:00";5.4709027777778
"2021-05-16 22:00:00";6.7586518415566
"2021-05-17 22:00:00";4.6301388888889
"2021-05-18 22:00:00";9.7415566365532
"2021-05-19 22:00:00";5.2814583333333
"2021-05-20 22:00:00";7.6426388888889
"2021-05-21 22:00:00";3.3125086865879
"2021-05-22 22:00:00";3.19
"2021-05-23 22:00:00";7.468125
"2021-05-24 22:00:00";5.0808200138985
"2021-05-25 22:00:00";2.4630555555556
"2021-05-26 22:00:00";2.9458651841557
"2021-05-27 22:00:00";5.0858234885337
"2021-05-28 22:00:00";6.0905489923558
"2021-05-29 22:00:00";6.6612230715775
"2021-05-30 22:00:00";6.5569444444444
"2021-05-31 22:00:00";8.1510771369006
"2021-06-01 22:00:00";10.884225156359
"2021-06-02 22:00:00";10.090548992356
"2021-06-03 22:00:00";11.564097222222
"2021-06-04 22:00:00";11.543154968728
"2021-06-05 22:00:00";12.150347222222
"2021-06-06 22:00:00";8.0443671766342
"2021-06-07 22:00:00";12.063446838082
"2021-06-08 22:00:00";11.053856845031
"2021-06-09 22:00:00";5.5188022284123
"2021-06-10 22:00:00";10.626041666667
"2021-06-11 22:00:00";11.607152777778
"2021-06-12 22:00:00";2.5023627519111
"2021-06-13 22:00:00";2.1711111111111
"2021-06-14 22:00:00";9.3370233702337
"2021-06-16 22:00:00";14.436880733945
"2021-06-17 22:00:00";14.928839471855
"2021-06-18 22:00:00";13.521959694232
"2021-06-19 22:00:00";11.177067407922
"2021-06-20 22:00:00";11.046560111188
"2021-06-21 22:00:00";12.631875
"2021-06-22 22:00:00";19.720569840167
"2021-06-23 22:00:00";22.160945100764
"2021-06-24 22:00:00";7.8420833333333
"2021-06-25 22:00:00";10.694791666667
"2021-06-26 22:00:00";14.265625
"2021-06-27 22:00:00";13.975399583044
"2021-06-28 22:00:00";16.342946490618
"2021-06-29 22:00:00";5.44375
"2021-06-30 22:00:00";8.6598332175122
"2021-07-01 22:00:00";7.3358333333333
"2021-07-02 22:00:00";9.294375
"2021-07-03 22:00:00";13.880055594163
"2021-07-04 22:00:00";12.352744961779
"2021-07-05 22:00:00";14.426963168867
"2021-07-06 22:00:00";16.670952050035
"2021-07-07 22:00:00";16.909034051425
"2021-07-08 22:00:00";15.252638888889
"2021-07-09 22:00:00";3.3443363446838
"2021-07-10 22:00:00";12.364489228631
"2021-07-11 22:00:00";10.808194444444
"2021-07-12 22:00:00";19.527986111111
"2021-07-13 22:00:00";22.122654621265
"2021-07-14 22:00:00";10.486163522013
"2021-07-15 22:00:00";16.149272349272
"2021-07-16 22:00:00";11.981527777778
"2021-07-17 22:00:00";14.186935371786
"2021-07-18 22:00:00";7.9073764787752
"2021-07-19 22:00:00";9.5620138888889
"2021-07-20 22:00:00";6.4588194444445
"2021-07-21 22:00:00";8.0187630298819
"2021-07-22 22:00:00";13.928
"2021-07-27 22:00:00";8.3291871921182
"2021-07-28 22:00:00";7.9072967338429
"2021-07-29 22:00:00";8.4009722222222
"2021-07-30 22:00:00";11.206319444444
"2021-07-31 22:00:00";9.894788047255
"2021-08-01 22:00:00";3.9535093815149
"2021-08-02 22:00:00";4.2511805555556
"2021-08-03 22:00:00";5.5669214732453
"2021-08-04 22:00:00";8.4697222222222
"2021-08-05 22:00:00";1.9665277777778
"2021-08-06 22:00:00";5.7400277970813
"2021-08-07 22:00:00";3.7925642807505
"2021-08-08 22:00:00";2.8971988795518
"2021-08-09 22:00:00";8.445625
"2021-08-10 22:00:00";6.6659485753996
"2021-08-11 22:00:00";9.1926337734538
"2021-08-12 22:00:00";14.772897845726
"2021-08-13 22:00:00";17.353509381515
"2021-08-14 22:00:00";19.48875
"2021-08-15 22:00:00";12.84510076442
"2021-08-16 22:00:00";3.0587213342599
"2021-08-17 22:00:00";4.3591382904795
"2021-08-18 22:00:00";5.5808333333333
"2021-08-19 22:00:00";9.9896527777778
"2021-08-20 22:00:00";10.551633078527
"2021-08-21 22:00:00";14.143541666667
"2021-08-22 22:00:00";9.2631688672689
"2021-08-23 22:00:00";5.8534722222222
"2021-08-24 22:00:00";10.288186240445
"2021-08-25 22:00:00";9.9649061848506
"2021-08-26 22:00:00";6.8046560111188
"2021-08-27 22:00:00";6.6399305555556
"2021-08-28 22:00:00";12.76174863388
"2021-08-29 22:00:00";8.3771929824561
"2021-08-30 22:00:00";2.7785267546908
"2021-08-31 22:00:00";3.3277275886032
"2021-09-01 22:00:00";7.0179166666667
"2021-09-02 22:00:00";10.358095899931
"2021-09-03 22:00:00";19.424919093851
"2021-09-05 22:00:00";5.9709190672154
"2021-09-06 22:00:00";13.724930555556
"2021-09-07 22:00:00";17.688464211258
"2021-09-08 22:00:00";17.723697011814
"2021-09-09 22:00:00";16.064305555556
"2021-09-10 22:00:00";15.782916666667
"2021-09-11 22:00:00";16.887282835302
"2021-09-12 22:00:00";18.667824878388
"2021-09-13 22:00:00";17.989715079917
"2021-09-14 22:00:00";23.471597222222
"2021-09-15 22:00:00";27.292638888889
"2021-09-16 22:00:00";8.9863099374566
"2021-09-17 22:00:00";3.8403057678944
"2021-09-18 22:00:00";7.004169562196
"2021-09-19 22:00:00";7.2571230020848
"2021-09-20 22:00:00";10.084989576094
"2021-09-21 22:00:00";8.2612925642808
"2021-09-22 22:00:00";12.924930555556
"2021-09-23 22:00:00";3.4276270006959
"2021-09-24 22:00:00";9.5845833333334
"2021-09-25 22:00:00";22.796733842946
"2021-09-26 22:00:00";25.381180555556
"2021-09-27 22:00:00";13.422376650452
"2021-09-28 22:00:00";22.226337734538
"2021-09-29 22:00:00";21.253300903405
"2021-09-30 22:00:00";19.798958333333
"2021-10-01 22:00:00";17.714305555556
"2021-10-02 22:00:00";20.506180555556
"2021-10-03 22:00:00";19.347741487144
"2021-10-04 22:00:00";24.084781097985
"2021-10-05 22:00:00";21.303891591383
"2021-10-06 22:00:00";23.881584433634
"2021-10-07 22:00:00";18.535833333333
"2021-10-08 22:00:00";20.913263888889
"2021-10-09 22:00:00";31.152569444444
"2021-10-10 22:00:00";44.65875
